param_idx,mode,atr_period,breakout_period,stop_period,stop_atr_multiple,alpha,sharpe,cagr,max_drawdown,total_trades,calmar,annual_vol
10,A,24,14,13,1.5,0.0,1.0593,10.9567,16.4461,42,0.6662,0.0
10,A,24,15,11,1.5,0.0,0.8891,9.9788,13.6323,45,0.732,0.0
10,A,24,15,12,1.5,0.0,0.8986,10.3379,13.5218,44,0.7645,0.0
10,A,24,15,13,1.5,0.0,1.3232,12.9085,16.5013,39,0.7823,0.0
10,A,24,16,11,1.5,0.0,0.9628,10.1386,13.5152,42,0.7502,0.0
10,A,24,16,12,1.5,0.0,0.9313,10.2855,13.5601,42,0.7585,0.0
10,A,24,16,13,1.5,0.0,1.109,11.5714,16.4835,37,0.702,0.0
10,A,25,14,11,1.5,0.0,0.6997,8.0357,13.6503,46,0.5887,0.0
10,A,25,14,12,1.5,0.0,0.686,7.9834,13.5203,46,0.5905,0.0
10,A,25,14,13,1.5,0.0,0.9849,10.0833,16.5689,43,0.6086,0.0
10,A,25,15,11,1.5,0.0,0.8877,9.889,13.5461,45,0.73,0.0
10,A,25,15,12,1.5,0.0,0.896,10.1323,13.6702,44,0.7412,0.0
10,A,25,15,13,1.5,0.0,1.3223,12.8355,16.5634,41,0.7749,0.0
10,A,25,16,11,1.5,0.0,0.9414,9.9585,13.6473,43,0.7297,0.0
10,A,25,16,12,1.5,0.0,0.9266,10.0756,13.5613,42,0.743,0.0
10,A,25,16,13,1.5,0.0,1.1074,11.4851,16.5553,39,0.6937,0.0
10,A,26,14,11,1.5,0.0,0.7471,8.7611,13.6087,47,0.6438,0.0
10,A,26,14,12,1.5,0.0,0.7205,8.6196,13.5506,47,0.6361,0.0
10,A,26,14,13,1.5,0.0,1.0921,11.3139,16.7443,43,0.6757,0.0
10,A,26,15,11,1.5,0.0,0.896,10.4846,13.5651,46,0.7729,0.0
10,A,26,15,12,1.5,0.0,0.9004,10.7094,13.6953,45,0.782,0.0
10,A,26,15,13,1.5,0.0,1.3502,13.6856,16.7451,41,0.8173,0.0
10,A,26,16,11,1.5,0.0,0.9524,10.5282,13.6803,44,0.7696,0.0
10,A,26,16,12,1.5,0.0,0.8997,10.6466,12.7736,44,0.8335,0.0
10,A,26,16,13,1.5,0.0,1.088,12.1174,13.4416,40,0.9015,0.0
10,B,24,14,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
10,B,24,14,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
10,B,24,14,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
10,B,24,15,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
10,B,24,15,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
10,B,24,15,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
10,B,24,16,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
10,B,24,16,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
10,B,24,16,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
10,B,25,14,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
10,B,25,14,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
10,B,25,14,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
10,B,25,15,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
10,B,25,15,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
10,B,25,15,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
10,B,25,16,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
10,B,25,16,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
10,B,25,16,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
10,B,26,14,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
10,B,26,14,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
10,B,26,14,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
10,B,26,15,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
10,B,26,15,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
10,B,26,15,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
10,B,26,16,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
10,B,26,16,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
10,B,26,16,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
11,A,24,14,11,1.5,0.0,0.6913,7.8892,13.5898,47,0.5805,0.0
11,A,24,14,12,1.5,0.0,0.6739,7.7864,13.4952,48,0.577,0.0
11,A,24,14,13,1.5,0.0,1.0593,10.9567,16.4461,42,0.6662,0.0
11,A,24,15,11,1.5,0.0,0.8891,9.9788,13.6323,45,0.732,0.0
11,A,24,15,12,1.5,0.0,0.8986,10.3379,13.5218,44,0.7645,0.0
11,A,24,15,13,1.5,0.0,1.3232,12.9085,16.5013,39,0.7823,0.0
11,A,24,16,11,1.5,0.0,0.9628,10.1386,13.5152,42,0.7502,0.0
11,A,24,16,12,1.5,0.0,0.9313,10.2855,13.5601,42,0.7585,0.0
11,A,24,16,13,1.5,0.0,1.109,11.5714,16.4835,37,0.702,0.0
11,A,25,14,11,1.5,0.0,0.6997,8.0357,13.6503,46,0.5887,0.0
11,A,25,14,12,1.5,0.0,0.686,7.9834,13.5203,46,0.5905,0.0
11,A,25,14,13,1.5,0.0,0.9849,10.0833,16.5689,43,0.6086,0.0
11,A,25,15,11,1.5,0.0,0.8877,9.889,13.5461,45,0.73,0.0
11,A,25,15,12,1.5,0.0,0.896,10.1323,13.6702,44,0.7412,0.0
11,A,25,15,13,1.5,0.0,1.3223,12.8355,16.5634,41,0.7749,0.0
11,A,25,16,11,1.5,0.0,0.9414,9.9585,13.6473,43,0.7297,0.0
11,A,25,16,12,1.5,0.0,0.9266,10.0756,13.5613,42,0.743,0.0
11,A,25,16,13,1.5,0.0,1.1074,11.4851,16.5553,39,0.6937,0.0
11,A,26,14,11,1.5,0.0,0.7471,8.7611,13.6087,47,0.6438,0.0
11,A,26,14,12,1.5,0.0,0.7205,8.6196,13.5506,47,0.6361,0.0
11,A,26,14,13,1.5,0.0,1.0921,11.3139,16.7443,43,0.6757,0.0
11,A,26,15,11,1.5,0.0,0.896,10.4846,13.5651,46,0.7729,0.0
11,A,26,15,12,1.5,0.0,0.9004,10.7094,13.6953,45,0.782,0.0
11,A,26,15,13,1.5,0.0,1.3502,13.6856,16.7451,41,0.8173,0.0
11,A,26,16,11,1.5,0.0,0.9524,10.5282,13.6803,44,0.7696,0.0
11,A,26,16,12,1.5,0.0,0.8997,10.6466,12.7736,44,0.8335,0.0
11,A,26,16,13,1.5,0.0,1.088,12.1174,13.4416,40,0.9015,0.0
11,B,24,14,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
11,B,24,14,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
11,B,24,14,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
11,B,24,15,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
11,B,24,15,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
11,B,24,15,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
11,B,24,16,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
11,B,24,16,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
11,B,24,16,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
11,B,25,14,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
11,B,25,14,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
11,B,25,14,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
11,B,25,15,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
11,B,25,15,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
11,B,25,15,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
11,B,25,16,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
11,B,25,16,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
11,B,25,16,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
11,B,26,14,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
11,B,26,14,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
11,B,26,14,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
11,B,26,15,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
11,B,26,15,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
11,B,26,15,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
11,B,26,16,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
11,B,26,16,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
11,B,26,16,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
12,A,24,14,11,1.5,0.0,0.6913,7.8892,13.5898,47,0.5805,0.0
12,A,24,14,12,1.5,0.0,0.6739,7.7864,13.4952,48,0.577,0.0
12,A,24,14,13,1.5,0.0,1.0593,10.9567,16.4461,42,0.6662,0.0
12,A,24,15,12,1.5,0.0,0.8986,10.3379,13.5218,44,0.7645,0.0
12,A,24,15,11,1.5,0.0,0.8891,9.9788,13.6323,45,0.732,0.0
12,A,24,15,13,1.5,0.0,1.3232,12.9085,16.5013,39,0.7823,0.0
12,A,24,16,11,1.5,0.0,0.9628,10.1386,13.5152,42,0.7502,0.0
12,A,24,16,12,1.5,0.0,0.9313,10.2855,13.5601,42,0.7585,0.0
12,A,24,16,13,1.5,0.0,1.109,11.5714,16.4835,37,0.702,0.0
12,A,25,14,11,1.5,0.0,0.6997,8.0357,13.6503,46,0.5887,0.0
12,A,25,14,12,1.5,0.0,0.686,7.9834,13.5203,46,0.5905,0.0
12,A,25,14,13,1.5,0.0,0.9849,10.0833,16.5689,43,0.6086,0.0
12,A,25,15,11,1.5,0.0,0.8877,9.889,13.5461,45,0.73,0.0
12,A,25,15,12,1.5,0.0,0.896,10.1323,13.6702,44,0.7412,0.0
12,A,25,15,13,1.5,0.0,1.3223,12.8355,16.5634,41,0.7749,0.0
12,A,25,16,11,1.5,0.0,0.9414,9.9585,13.6473,43,0.7297,0.0
12,A,25,16,12,1.5,0.0,0.9266,10.0756,13.5613,42,0.743,0.0
12,A,25,16,13,1.5,0.0,1.1074,11.4851,16.5553,39,0.6937,0.0
12,A,26,14,12,1.5,0.0,0.7205,8.6196,13.5506,47,0.6361,0.0
12,A,26,14,11,1.5,0.0,0.7471,8.7611,13.6087,47,0.6438,0.0
12,A,26,14,13,1.5,0.0,1.0921,11.3139,16.7443,43,0.6757,0.0
12,A,26,15,11,1.5,0.0,0.896,10.4846,13.5651,46,0.7729,0.0
12,A,26,15,12,1.5,0.0,0.9004,10.7094,13.6953,45,0.782,0.0
12,A,26,15,13,1.5,0.0,1.3502,13.6856,16.7451,41,0.8173,0.0
12,A,26,16,11,1.5,0.0,0.9524,10.5282,13.6803,44,0.7696,0.0
12,A,26,16,12,1.5,0.0,0.8997,10.6466,12.7736,44,0.8335,0.0
12,A,26,16,13,1.5,0.0,1.088,12.1174,13.4416,40,0.9015,0.0
12,B,24,14,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
12,B,24,14,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
12,B,24,14,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
12,B,24,15,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
12,B,24,15,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
12,B,24,15,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
12,B,24,16,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
12,B,24,16,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
12,B,24,16,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
12,B,25,14,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
12,B,25,14,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
12,B,25,14,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
12,B,25,15,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
12,B,25,15,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
12,B,25,15,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
12,B,25,16,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
12,B,25,16,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
12,B,25,16,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
12,B,26,14,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
12,B,26,14,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
12,B,26,14,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
12,B,26,15,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
12,B,26,15,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
12,B,26,15,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
12,B,26,16,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
12,B,26,16,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
12,B,26,16,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
13,A,24,14,11,1.5,0.0,0.6913,7.8892,13.5898,47,0.5805,0.0
13,A,24,14,12,1.5,0.0,0.6739,7.7864,13.4952,48,0.577,0.0
13,A,24,14,13,1.5,0.0,1.0593,10.9567,16.4461,42,0.6662,0.0
13,A,24,15,11,1.5,0.0,0.8891,9.9788,13.6323,45,0.732,0.0
13,A,24,15,12,1.5,0.0,0.8986,10.3379,13.5218,44,0.7645,0.0
13,A,24,15,13,1.5,0.0,1.3232,12.9085,16.5013,39,0.7823,0.0
13,A,24,16,11,1.5,0.0,0.9628,10.1386,13.5152,42,0.7502,0.0
13,A,24,16,12,1.5,0.0,0.9313,10.2855,13.5601,42,0.7585,0.0
13,A,24,16,13,1.5,0.0,1.109,11.5714,16.4835,37,0.702,0.0
13,A,25,14,12,1.5,0.0,0.686,7.9834,13.5203,46,0.5905,0.0
13,A,25,14,11,1.5,0.0,0.6997,8.0357,13.6503,46,0.5887,0.0
13,A,25,14,13,1.5,0.0,0.9849,10.0833,16.5689,43,0.6086,0.0
13,A,25,15,11,1.5,0.0,0.8877,9.889,13.5461,45,0.73,0.0
13,A,25,15,12,1.5,0.0,0.896,10.1323,13.6702,44,0.7412,0.0
13,A,25,15,13,1.5,0.0,1.3223,12.8355,16.5634,41,0.7749,0.0
13,A,25,16,11,1.5,0.0,0.9414,9.9585,13.6473,43,0.7297,0.0
13,A,25,16,12,1.5,0.0,0.9266,10.0756,13.5613,42,0.743,0.0
13,A,25,16,13,1.5,0.0,1.1074,11.4851,16.5553,39,0.6937,0.0
13,A,26,14,11,1.5,0.0,0.7471,8.7611,13.6087,47,0.6438,0.0
13,A,26,14,12,1.5,0.0,0.7205,8.6196,13.5506,47,0.6361,0.0
13,A,26,14,13,1.5,0.0,1.0921,11.3139,16.7443,43,0.6757,0.0
13,A,26,15,11,1.5,0.0,0.896,10.4846,13.5651,46,0.7729,0.0
13,A,26,15,12,1.5,0.0,0.9004,10.7094,13.6953,45,0.782,0.0
13,A,26,15,13,1.5,0.0,1.3502,13.6856,16.7451,41,0.8173,0.0
13,A,26,16,11,1.5,0.0,0.9524,10.5282,13.6803,44,0.7696,0.0
13,A,26,16,12,1.5,0.0,0.8997,10.6466,12.7736,44,0.8335,0.0
13,A,26,16,13,1.5,0.0,1.088,12.1174,13.4416,40,0.9015,0.0
13,B,24,14,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
13,B,24,14,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
13,B,24,14,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
13,B,24,15,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
13,B,24,15,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
13,B,24,15,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
13,B,24,16,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
13,B,24,16,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
13,B,24,16,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
13,B,25,14,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
13,B,25,14,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
13,B,25,14,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
13,B,25,15,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
13,B,25,15,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
13,B,25,15,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
13,B,25,16,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
13,B,25,16,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
13,B,25,16,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
13,B,26,14,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
13,B,26,14,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
13,B,26,14,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
13,B,26,15,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
13,B,26,15,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
13,B,26,15,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
13,B,26,16,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
13,B,26,16,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
13,B,26,16,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
14,A,24,14,11,1.5,0.0,0.6913,7.8892,13.5898,47,0.5805,0.0
14,A,24,14,12,1.5,0.0,0.6739,7.7864,13.4952,48,0.577,0.0
14,A,24,14,13,1.5,0.0,1.0593,10.9567,16.4461,42,0.6662,0.0
14,A,24,15,11,1.5,0.0,0.8891,9.9788,13.6323,45,0.732,0.0
14,A,24,15,12,1.5,0.0,0.8986,10.3379,13.5218,44,0.7645,0.0
14,A,24,15,13,1.5,0.0,1.3232,12.9085,16.5013,39,0.7823,0.0
14,A,24,16,11,1.5,0.0,0.9628,10.1386,13.5152,42,0.7502,0.0
14,A,24,16,12,1.5,0.0,0.9313,10.2855,13.5601,42,0.7585,0.0
14,A,24,16,13,1.5,0.0,1.109,11.5714,16.4835,37,0.702,0.0
14,A,25,14,11,1.5,0.0,0.6997,8.0357,13.6503,46,0.5887,0.0
14,A,25,14,12,1.5,0.0,0.686,7.9834,13.5203,46,0.5905,0.0
14,A,25,14,13,1.5,0.0,0.9849,10.0833,16.5689,43,0.6086,0.0
14,A,25,15,11,1.5,0.0,0.8877,9.889,13.5461,45,0.73,0.0
14,A,25,15,12,1.5,0.0,0.896,10.1323,13.6702,44,0.7412,0.0
14,A,25,15,13,1.5,0.0,1.3223,12.8355,16.5634,41,0.7749,0.0
14,A,25,16,11,1.5,0.0,0.9414,9.9585,13.6473,43,0.7297,0.0
14,A,25,16,12,1.5,0.0,0.9266,10.0756,13.5613,42,0.743,0.0
14,A,25,16,13,1.5,0.0,1.1074,11.4851,16.5553,39,0.6937,0.0
14,A,26,14,11,1.5,0.0,0.7471,8.7611,13.6087,47,0.6438,0.0
14,A,26,14,12,1.5,0.0,0.7205,8.6196,13.5506,47,0.6361,0.0
14,A,26,14,13,1.5,0.0,1.0921,11.3139,16.7443,43,0.6757,0.0
14,A,26,15,11,1.5,0.0,0.896,10.4846,13.5651,46,0.7729,0.0
14,A,26,15,12,1.5,0.0,0.9004,10.7094,13.6953,45,0.782,0.0
14,A,26,15,13,1.5,0.0,1.3502,13.6856,16.7451,41,0.8173,0.0
14,A,26,16,11,1.5,0.0,0.9524,10.5282,13.6803,44,0.7696,0.0
14,A,26,16,12,1.5,0.0,0.8997,10.6466,12.7736,44,0.8335,0.0
14,A,26,16,13,1.5,0.0,1.088,12.1174,13.4416,40,0.9015,0.0
14,B,24,14,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
14,B,24,14,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
14,B,24,14,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
14,B,24,15,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
14,B,24,15,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
14,B,24,15,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
14,B,24,16,11,1.5,0.0,0.2253,3.2866,26.692,31,0.1231,0.0
14,B,24,16,12,1.5,0.0,0.274,3.7884,24.8438,31,0.1525,0.0
14,B,24,16,13,1.5,0.0,0.4316,5.9147,24.5231,29,0.2412,0.0
14,B,25,14,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
14,B,25,14,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
14,B,25,14,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
14,B,25,15,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
14,B,25,15,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
14,B,25,15,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
14,B,25,16,11,1.5,0.0,0.223,3.25,26.7133,31,0.1217,0.0
14,B,25,16,12,1.5,0.0,0.2713,3.7481,24.9535,31,0.1502,0.0
14,B,25,16,13,1.5,0.0,0.4319,5.8959,24.4587,29,0.2411,0.0
14,B,26,14,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
14,B,26,14,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
14,B,26,14,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
14,B,26,15,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
14,B,26,15,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
14,B,26,15,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
14,B,26,16,11,1.5,0.0,0.2236,3.2526,26.7128,31,0.1218,0.0
14,B,26,16,12,1.5,0.0,0.2692,3.7119,25.0233,31,0.1483,0.0
14,B,26,16,13,1.5,0.0,0.4294,5.8481,24.5729,29,0.238,0.0
15,A,24,14,11,1.5,0.0,0.6913,7.8892,13.5898,47,0.5805,0.0
